,index,STATION_NAME,PARAMETER,RAW_VALUE
31,2000-02-01,Burns Lake,PM10,14.491559884559905
61,2000-03-01,Burns Lake,PM10,35.96528879892037
91,2000-04-01,Burns Lake,PM10,21.45360619469025
122,2000-05-01,Burns Lake,PM10,13.350941087613291
152,2000-06-01,Burns Lake,PM10,12.534751655629135
183,2000-07-01,Burns Lake,PM10,10.828724184782615
213,2000-08-01,Burns Lake,PM10,12.623790322580641
245,2000-09-01,Burns Lake,PM10,14.829541143654113
275,2000-10-01,Burns Lake,PM10,16.470774091627174
305,2000-11-01,Burns Lake,PM10,18.125454545454545
336,2000-12-01,Burns Lake,PM10,11.152086137281293
367,2001-01-01,Burns Lake,PM10,11.372972972972972
398,2001-02-01,Burns Lake,PM10,17.576576576576578
429,2001-03-01,Burns Lake,PM10,26.2277628032345
461,2001-04-01,Burns Lake,PM10,37.58727569331158
493,2001-05-01,Burns Lake,PM10,12.416098226466575
524,2001-06-01,Burns Lake,PM10,13.07112970711297
554,2001-07-01,Burns Lake,PM10,15.052489905787349
584,2001-08-01,Burns Lake,PM10,17.705405405405404
618,2001-09-01,Burns Lake,PM10,14.93175487465181
652,2001-10-01,Burns Lake,PM10,13.57258064516129
686,2001-11-01,Burns Lake,PM10,12.301120448179272
720,2001-12-01,Burns Lake,PM10,10.025641025641026
754,2002-01-01,Burns Lake,PM10,10.080862533692722
788,2002-02-01,Burns Lake,PM10,12.095665171898355
821,2002-03-01,Burns Lake,PM10,21.553162853297444
855,2002-04-01,Burns Lake,PM10,33.26699029126213
890,2002-05-01,Burns Lake,PM10,19.045064377682404
925,2002-06-01,Burns Lake,PM10,19.196378830083564
959,2002-07-01,Burns Lake,PM10,18.520289855072463
994,2002-08-01,Burns Lake,PM10,16.641873278236915
1029,2002-09-01,Burns Lake,PM10,14.032033426183844
1062,2002-10-01,Burns Lake,PM10,12.0
1095,2002-11-01,Burns Lake,PM10,32.21178120617111
1129,2002-12-01,Burns Lake,PM10,15.346260387811634
1164,2003-01-01,Burns Lake,PM10,14.4
1199,2003-02-01,Burns Lake,PM10,13.621621621621621
1234,2003-03-01,Burns Lake,PM10,30.789115646258505
1269,2003-04-01,Burns Lake,PM10,25.370990237099022
1304,2003-05-01,Burns Lake,PM10,14.949932341001354
1339,2003-06-01,Burns Lake,PM10,21.9066852367688
1374,2003-07-01,Burns Lake,PM10,16.67798913043478
1409,2003-08-01,Burns Lake,PM10,14.86820652173913
1444,2003-09-01,Burns Lake,PM10,12.7663421418637
1479,2003-10-01,Burns Lake,PM10,18.351752021563343
1514,2003-11-01,Burns Lake,PM10,20.118219749652294
1548,2003-12-01,Burns Lake,PM10,11.516260162601625
1583,2004-01-01,Burns Lake,PM10,12.217329545454545
1618,2004-02-01,Burns Lake,PM10,16.9568345323741
1652,2004-03-01,Burns Lake,PM10,35.31621621621622
1687,2004-04-01,Burns Lake,PM10,24.536312849162012
1722,2004-05-01,Burns Lake,PM10,14.526954177897574
1757,2004-06-01,Burns Lake,PM10,20.413165266106443
1792,2004-07-01,Burns Lake,PM10,17.032310177705977
1827,2004-08-01,Burns Lake,PM10,21.084569732937684
1862,2004-09-01,Burns Lake,PM10,13.61055634807418
1897,2004-10-01,Burns Lake,PM10,17.175675675675677
1932,2004-11-01,Burns Lake,PM10,15.047287899860917
1967,2004-12-01,Burns Lake,PM10,11.46081081081081
2002,2005-01-01,Burns Lake,PM10,12.690958164642375
2037,2005-02-01,Burns Lake,PM10,45.546827794561935
2073,2005-03-01,Burns Lake,PM10,41.630581867388365
2110,2005-04-01,Burns Lake,PM10,21.083798882681563
2147,2005-05-01,Burns Lake,PM10,19.355405405405406
2182,2005-06-01,Burns Lake,PM10,15.371757925072046
2219,2005-07-01,Burns Lake,PM10,12.132432432432433
2256,2005-08-01,Burns Lake,PM10,16.366083445491252
2293,2005-09-01,Burns Lake,PM10,11.205882352941176
2330,2005-10-01,Burns Lake,PM10,16.48582995951417
2367,2005-11-01,Burns Lake,PM10,28.10198300283286
2403,2005-12-01,Burns Lake,PM10,22.804582210242586
2439,2006-01-01,Burns Lake,PM10,10.380053908355794
2475,2006-02-01,Burns Lake,PM10,19.50680786686838
2511,2006-03-01,Burns Lake,PM10,38.25850340136054
2547,2006-04-01,Burns Lake,PM10,30.77591036414566
2583,2006-05-01,Burns Lake,PM10,17.536388140161726
2619,2006-06-01,Burns Lake,PM10,19.645746164574618
2655,2006-07-01,Burns Lake,PM10,14.382632293080054
2691,2006-08-01,Burns Lake,PM10,15.803328290468986
2762,2006-10-01,Burns Lake,PM10,13.75
2798,2006-11-01,Burns Lake,PM10,13.281729428172943
6866,2006-11-01,Burns Lake,PM25,8.325471698113208
2833,2006-12-01,Burns Lake,PM10,10.494609164420485
6892,2006-12-01,Burns Lake,PM25,5.482233502538071
2867,2007-01-01,Burns Lake,PM10,15.796495956873315
6918,2007-01-01,Burns Lake,PM25,8.926729986431479
2903,2007-02-01,Burns Lake,PM10,13.531343283582089
6944,2007-02-01,Burns Lake,PM25,7.1805970149253735
2939,2007-03-01,Burns Lake,PM10,26.32162162162162
6970,2007-03-01,Burns Lake,PM25,3.1297297297297297
2975,2007-04-01,Burns Lake,PM10,31.798050139275766
6996,2007-04-01,Burns Lake,PM25,4.401114206128134
3012,2007-05-01,Burns Lake,PM10,21.013550135501355
7023,2007-05-01,Burns Lake,PM25,3.3640054127198917
3049,2007-06-01,Burns Lake,PM10,12.502785515320335
7049,2007-06-01,Burns Lake,PM25,2.5453277545327753
3086,2007-07-01,Burns Lake,PM10,13.802168021680217
7077,2007-07-01,Burns Lake,PM25,2.550408719346049
3122,2007-08-01,Burns Lake,PM10,15.738896366083445
7105,2007-08-01,Burns Lake,PM25,2.2759084791386273
3158,2007-09-01,Burns Lake,PM10,14.04317548746518
7133,2007-09-01,Burns Lake,PM25,3.0307692307692307
3193,2007-10-01,Burns Lake,PM10,16.86874154262517
7161,2007-10-01,Burns Lake,PM25,5.911684782608695
3230,2007-11-01,Burns Lake,PM10,12.873611111111112
7190,2007-11-01,Burns Lake,PM25,6.9222222222222225
3267,2007-12-01,Burns Lake,PM10,9.854421768707484
7219,2007-12-01,Burns Lake,PM25,5.833558863328823
3303,2008-01-01,Burns Lake,PM10,12.624484181568087
7248,2008-01-01,Burns Lake,PM25,8.33785617367707
3339,2008-02-01,Burns Lake,PM10,13.02037845705968
7277,2008-02-01,Burns Lake,PM25,5.927431059506532
3376,2008-03-01,Burns Lake,PM10,42.11491108071135
7306,2008-03-01,Burns Lake,PM25,4.718367346938775
3412,2008-04-01,Burns Lake,PM10,26.36876355748373
7335,2008-04-01,Burns Lake,PM25,3.9297752808988764
7364,2008-05-01,Burns Lake,PM25,3.2907608695652173
3484,2008-06-01,Burns Lake,PM10,10.300613496932515
7393,2008-06-01,Burns Lake,PM25,1.7633053221288515
3520,2008-07-01,Burns Lake,PM10,10.891666666666667
7422,2008-07-01,Burns Lake,PM25,2.2246879334257974
3556,2008-08-01,Burns Lake,PM10,12.20754716981132
7451,2008-08-01,Burns Lake,PM25,3.443661971830986
3592,2008-09-01,Burns Lake,PM10,13.136300417246176
7479,2008-09-01,Burns Lake,PM25,2.620199146514936
3629,2008-10-01,Burns Lake,PM10,14.998654104979812
7507,2008-10-01,Burns Lake,PM25,6.536231884057971
3666,2008-11-01,Burns Lake,PM10,15.025034770514603
7534,2008-11-01,Burns Lake,PM25,6.07122905027933
3703,2008-12-01,Burns Lake,PM10,13.441295546558704
7561,2008-12-01,Burns Lake,PM25,5.57325746799431
3740,2009-01-01,Burns Lake,PM10,11.243243243243244
7589,2009-01-01,Burns Lake,PM25,4.731601731601732
3776,2009-02-01,Burns Lake,PM10,7.703883495145631
7617,2009-02-01,Burns Lake,PM25,6.740458015267175
3812,2009-03-01,Burns Lake,PM10,22.38801711840228
7645,2009-03-01,Burns Lake,PM25,4.021592442645074
3848,2009-04-01,Burns Lake,PM10,30.63421418636996
7675,2009-04-01,Burns Lake,PM25,3.827972027972028
3884,2009-05-01,Burns Lake,PM10,16.37685060565276
7705,2009-05-01,Burns Lake,PM25,3.109722222222222
3920,2009-06-01,Burns Lake,PM10,17.5
7735,2009-06-01,Burns Lake,PM25,3.984263233190272
3955,2009-07-01,Burns Lake,PM10,20.335683639189167
7765,2009-07-01,Burns Lake,PM25,4.847082405698783
3990,2009-08-01,Burns Lake,PM10,14.20315744743936
7796,2009-08-01,Burns Lake,PM25,3.7046482333785646
4024,2009-09-01,Burns Lake,PM10,12.184164094707532
7826,2009-09-01,Burns Lake,PM25,3.1871978360655757
4057,2009-10-01,Burns Lake,PM10,14.983557608870987
7855,2009-10-01,Burns Lake,PM25,5.392959058646617
4091,2009-11-01,Burns Lake,PM10,13.68833906815023
7886,2009-11-01,Burns Lake,PM25,4.973377313432839
4125,2009-12-01,Burns Lake,PM10,12.71202272739542
7917,2009-12-01,Burns Lake,PM25,7.9125088190743345
4159,2010-01-01,Burns Lake,PM10,11.520597601889348
7948,2010-01-01,Burns Lake,PM25,7.394149899860916
4190,2010-02-01,Burns Lake,PM10,11.966879229166668
7979,2010-02-01,Burns Lake,PM25,6.37758732769231
4210,2010-03-01,Burns Lake,PM10,42.08791694814811
8010,2010-03-01,Burns Lake,PM25,5.3175452812982975
4229,2010-04-01,Burns Lake,PM10,20.159463161151074
8041,2010-04-01,Burns Lake,PM25,3.9818873517964026
4248,2010-05-01,Burns Lake,PM10,14.107702902834017
8073,2010-05-01,Burns Lake,PM25,3.205127868965519
4266,2010-06-01,Burns Lake,PM10,12.323234812239223
8105,2010-06-01,Burns Lake,PM25,2.2698334693877578
4284,2010-07-01,Burns Lake,PM10,15.089908279946162
8139,2010-07-01,Burns Lake,PM25,4.051040136486487
4302,2010-08-01,Burns Lake,PM10,25.388363333783758
8173,2010-08-01,Burns Lake,PM25,12.175128566482
4320,2010-09-01,Burns Lake,PM10,11.500108348189432
8207,2010-09-01,Burns Lake,PM25,2.7401883613933222
4337,2010-10-01,Burns Lake,PM10,11.599324071332452
8242,2010-10-01,Burns Lake,PM25,4.4783149662756605
4352,2010-11-01,Burns Lake,PM10,14.670998357938736
8275,2010-11-01,Burns Lake,PM25,6.681137893016345
4367,2010-12-01,Burns Lake,PM10,9.537806190798387
8308,2010-12-01,Burns Lake,PM25,5.898179439606739
4382,2011-01-01,Burns Lake,PM10,11.861156685950414
8340,2011-01-01,Burns Lake,PM25,5.365883163388806
4397,2011-02-01,Burns Lake,PM10,12.17364601194031
8374,2011-02-01,Burns Lake,PM25,4.779853724590161
4412,2011-03-01,Burns Lake,PM10,36.067256611413036
8409,2011-03-01,Burns Lake,PM25,6.089149284353741
4427,2011-04-01,Burns Lake,PM10,29.780807682451265
8444,2011-04-01,Burns Lake,PM25,4.083447989810773
4442,2011-05-01,Burns Lake,PM10,15.407314337365602
8479,2011-05-01,Burns Lake,PM25,3.6582801388499324
4456,2011-06-01,Burns Lake,PM10,16.152788923184367
8513,2011-06-01,Burns Lake,PM25,3.065387456268222
4470,2011-07-01,Burns Lake,PM10,10.94383014401078
8546,2011-07-01,Burns Lake,PM25,1.4629650554016624
4485,2011-08-01,Burns Lake,PM10,15.956083485829954
8578,2011-08-01,Burns Lake,PM25,2.3557403813443067
4500,2011-09-01,Burns Lake,PM10,16.90484218270571
8611,2011-09-01,Burns Lake,PM25,3.1549741828298896
4515,2011-10-01,Burns Lake,PM10,17.814683173207012
8644,2011-10-01,Burns Lake,PM25,4.322669063100146
4530,2011-11-01,Burns Lake,PM10,11.470984488888893
8678,2011-11-01,Burns Lake,PM25,5.403279995774648
4545,2011-12-01,Burns Lake,PM10,10.245572648648658
8712,2011-12-01,Burns Lake,PM25,7.87381050153847
4560,2012-01-01,Burns Lake,PM10,8.09842358815613
8748,2012-01-01,Burns Lake,PM25,4.152449967836257
4575,2012-02-01,Burns Lake,PM10,13.380186807194256
8784,2012-02-01,Burns Lake,PM25,7.459998234513275
4590,2012-03-01,Burns Lake,PM10,33.09303894736843
8820,2012-03-01,Burns Lake,PM25,4.703657891242941
4605,2012-04-01,Burns Lake,PM10,21.61053456249998
8855,2012-04-01,Burns Lake,PM25,4.499225932846716
4620,2012-05-01,Burns Lake,PM10,18.402020045822084
8890,2012-05-01,Burns Lake,PM25,2.8280643277074518
4635,2012-06-01,Burns Lake,PM10,11.588027584958224
8925,2012-06-01,Burns Lake,PM25,2.0028178313782994
4650,2012-07-01,Burns Lake,PM10,23.75515953721244
8959,2012-07-01,Burns Lake,PM25,5.656488814223518
4665,2012-08-01,Burns Lake,PM10,13.753497733333319
8993,2012-08-01,Burns Lake,PM25,4.340948368584759
4679,2012-09-01,Burns Lake,PM10,17.171449944444433
9027,2012-09-01,Burns Lake,PM25,5.185733155009449
4694,2012-10-01,Burns Lake,PM10,20.504834102425868
9061,2012-10-01,Burns Lake,PM25,13.768334197452234
4709,2012-11-01,Burns Lake,PM10,12.884821506963798
9095,2012-11-01,Burns Lake,PM25,7.397684699515354
4724,2012-12-01,Burns Lake,PM10,9.927002425302838
9129,2012-12-01,Burns Lake,PM25,5.786819793036748
4738,2013-01-01,Burns Lake,PM10,11.692433156123835
9163,2013-01-01,Burns Lake,PM25,7.157539030567678
4752,2013-02-01,Burns Lake,PM10,11.898682727272726
9197,2013-02-01,Burns Lake,PM25,6.452875462536024
4767,2013-03-01,Burns Lake,PM10,42.39829955678233
9231,2013-03-01,Burns Lake,PM25,9.544910255832047
4783,2013-04-01,Burns Lake,PM10,24.51491708708271
9265,2013-04-01,Burns Lake,PM25,4.606175535687457
4799,2013-05-01,Burns Lake,PM10,23.790680960138644
9299,2013-05-01,Burns Lake,PM25,4.368476168797959
4814,2013-06-01,Burns Lake,PM10,13.482364182197497
9334,2013-06-01,Burns Lake,PM25,3.2539327571528234
4829,2013-07-01,Burns Lake,PM10,13.717521993270545
9368,2013-07-01,Burns Lake,PM25,2.798507342760941
4844,2013-08-01,Burns Lake,PM10,11.628844962314954
9401,2013-08-01,Burns Lake,PM25,3.8769175258064537
4859,2013-09-01,Burns Lake,PM10,13.37684956050068
9435,2013-09-01,Burns Lake,PM25,4.89095024861111
4874,2013-10-01,Burns Lake,PM10,19.015180777985076
9469,2013-10-01,Burns Lake,PM25,9.545895978698246
9503,2013-11-01,Burns Lake,PM25,8.711122464011192
9537,2013-12-01,Burns Lake,PM25,6.510168901550393
9571,2014-01-01,Burns Lake,PM25,9.447270344594589
9605,2014-02-01,Burns Lake,PM25,9.66029717795917
9640,2014-03-01,Burns Lake,PM25,5.251278937753729
4959,2014-04-01,Burns Lake,PM10,17.3534698754647
9675,2014-04-01,Burns Lake,PM25,4.653492894444443
4974,2014-05-01,Burns Lake,PM10,14.010514384408621
9710,2014-05-01,Burns Lake,PM25,3.691065275537637
4989,2014-06-01,Burns Lake,PM10,12.603740458217278
9745,2014-06-01,Burns Lake,PM25,2.7316053902777746
5005,2014-07-01,Burns Lake,PM10,15.512133252361693
9780,2014-07-01,Burns Lake,PM25,4.507686112903226
5021,2014-08-01,Burns Lake,PM10,16.892908251344096
9815,2014-08-01,Burns Lake,PM25,9.460208732526896
5036,2014-09-01,Burns Lake,PM10,13.527093175977653
9851,2014-09-01,Burns Lake,PM25,6.956745942817298
5051,2014-10-01,Burns Lake,PM10,14.089025153225814
9887,2014-10-01,Burns Lake,PM25,6.653261927419353
5066,2014-11-01,Burns Lake,PM10,20.54930143254524
9923,2014-11-01,Burns Lake,PM25,14.271621450000003
5080,2014-12-01,Burns Lake,PM10,9.738520345895026
9959,2014-12-01,Burns Lake,PM25,10.816188088829074
5094,2015-01-01,Burns Lake,PM10,6.956491254032267
9995,2015-01-01,Burns Lake,PM25,7.533285314516121
5108,2015-02-01,Burns Lake,PM10,17.575951744776127
10031,2015-02-01,Burns Lake,PM25,9.188593616989579
5122,2015-03-01,Burns Lake,PM10,43.76231079672578
10067,2015-03-01,Burns Lake,PM25,9.096777012211668
5138,2015-04-01,Burns Lake,PM10,19.348244011299432
10104,2015-04-01,Burns Lake,PM25,5.3616193816155935
5154,2015-05-01,Burns Lake,PM10,17.956080601102947
10140,2015-05-01,Burns Lake,PM25,7.195868432795692
5170,2015-06-01,Burns Lake,PM10,10.680889220670391
10175,2015-06-01,Burns Lake,PM25,4.465500055632821
5185,2015-07-01,Burns Lake,PM10,7.13905043817205
10208,2015-07-01,Burns Lake,PM25,4.278772919354834
5199,2015-08-01,Burns Lake,PM10,9.564439594885606
10241,2015-08-01,Burns Lake,PM25,3.586562051075263
5213,2015-09-01,Burns Lake,PM10,10.23460329846582
10275,2015-09-01,Burns Lake,PM25,4.316166091794157
5228,2015-10-01,Burns Lake,PM10,16.246339304582214
10310,2015-10-01,Burns Lake,PM25,9.690932885654883
5243,2015-11-01,Burns Lake,PM10,20.82451154659248
10345,2015-11-01,Burns Lake,PM25,12.26503564722223
5258,2015-12-01,Burns Lake,PM10,8.3411688077957
10380,2015-12-01,Burns Lake,PM25,9.235519783602149
5273,2016-01-01,Burns Lake,PM10,8.560053264573998
10415,2016-01-01,Burns Lake,PM25,9.883675939353093
5288,2016-02-01,Burns Lake,PM10,24.037905876080703
10450,2016-02-01,Burns Lake,PM25,8.321028916666673
5302,2016-03-01,Burns Lake,PM10,28.867429090174983
10485,2016-03-01,Burns Lake,PM25,7.461309037634407
5316,2016-04-01,Burns Lake,PM10,14.266898247222219
10519,2016-04-01,Burns Lake,PM25,5.132469859722223
5331,2016-05-01,Burns Lake,PM10,10.380394424528307
10553,2016-05-01,Burns Lake,PM25,4.675126392473121
5346,2016-06-01,Burns Lake,PM10,13.01165094673124
10587,2016-06-01,Burns Lake,PM25,4.223386182197503
5359,2016-07-01,Burns Lake,PM10,10.285094928763444
10621,2016-07-01,Burns Lake,PM25,4.193478262096774
5372,2016-08-01,Burns Lake,PM10,16.423144942126523
10654,2016-08-01,Burns Lake,PM25,4.6253550497981175
5385,2016-09-01,Burns Lake,PM10,11.055619834492362
10687,2016-09-01,Burns Lake,PM25,4.333286573816159
5399,2016-10-01,Burns Lake,PM10,17.052710713709676
10720,2016-10-01,Burns Lake,PM25,11.688139793010752
5413,2016-11-01,Burns Lake,PM10,11.38172544784423
10753,2016-11-01,Burns Lake,PM25,9.33615591237831
5427,2016-12-01,Burns Lake,PM10,11.198027735215053
10786,2016-12-01,Burns Lake,PM25,9.152783139107608
5441,2017-01-01,Burns Lake,PM10,3.799
10819,2017-01-01,Burns Lake,PM25,1.8969619999999998
3,2000-01-01,Campbell River,PM10,8.784366576819407
32,2000-02-01,Campbell River,PM10,11.084770114942529
62,2000-03-01,Campbell River,PM10,9.723577235772357
92,2000-04-01,Campbell River,PM10,12.74791086350975
123,2000-05-01,Campbell River,PM10,10.919137466307278
153,2000-06-01,Campbell River,PM10,13.801112656467316
184,2000-07-01,Campbell River,PM10,13.02972972972973
214,2000-08-01,Campbell River,PM10,17.147297297297296
246,2000-09-01,Campbell River,PM10,13.965132496513249
276,2000-10-01,Campbell River,PM10,13.352702702702702
306,2000-11-01,Campbell River,PM10,13.844851904090268
337,2000-12-01,Campbell River,PM10,9.821862348178138
368,2001-01-01,Campbell River,PM10,10.717362045760431
399,2001-02-01,Campbell River,PM10,11.558867362146051
430,2001-03-01,Campbell River,PM10,10.855989232839839
462,2001-04-01,Campbell River,PM10,12.113286713286714
494,2001-05-01,Campbell River,PM10,13.651881720430108
525,2001-06-01,Campbell River,PM10,11.315642458100559
555,2001-07-01,Campbell River,PM10,14.715633423180593
585,2001-08-01,Campbell River,PM10,14.866756393001346
619,2001-09-01,Campbell River,PM10,12.798050139275766
653,2001-10-01,Campbell River,PM10,10.079407806191117
687,2001-11-01,Campbell River,PM10,10.732590529247911
721,2001-12-01,Campbell River,PM10,8.757412398921833
755,2002-01-01,Campbell River,PM10,8.402159244264507
789,2002-02-01,Campbell River,PM10,9.679582712369598
822,2002-03-01,Campbell River,PM10,9.454912516823688
856,2002-04-01,Campbell River,PM10,12.933333333333334
891,2002-05-01,Campbell River,PM10,12.90566037735849
926,2002-06-01,Campbell River,PM10,12.51388888888889
960,2002-07-01,Campbell River,PM10,14.144594594594595
995,2002-08-01,Campbell River,PM10,17.635802469135804
1096,2002-11-01,Campbell River,PM10,15.05192878338279
1130,2002-12-01,Campbell River,PM10,9.012698412698413
1165,2003-01-01,Campbell River,PM10,10.964093357271095
1200,2003-02-01,Campbell River,PM10,9.844911147011308
1235,2003-03-01,Campbell River,PM10,9.061058344640434
1270,2003-04-01,Campbell River,PM10,9.184979137691238
1305,2003-05-01,Campbell River,PM10,10.852901484480432
1340,2003-06-01,Campbell River,PM10,16.611961057023645
1375,2003-07-01,Campbell River,PM10,14.517520215633423
1410,2003-08-01,Campbell River,PM10,15.134770889487871
1445,2003-09-01,Campbell River,PM10,13.332869080779945
1480,2003-10-01,Campbell River,PM10,12.336941813261165
1515,2003-11-01,Campbell River,PM10,10.781944444444445
1549,2003-12-01,Campbell River,PM10,7.89608636977058
1584,2004-01-01,Campbell River,PM10,6.044594594594595
1619,2004-02-01,Campbell River,PM10,9.646974063400576
1653,2004-03-01,Campbell River,PM10,9.84979702300406
1688,2004-04-01,Campbell River,PM10,14.354341736694678
1723,2004-05-01,Campbell River,PM10,13.575268817204302
1758,2004-06-01,Campbell River,PM10,15.287517531556801
1793,2004-07-01,Campbell River,PM10,15.049731182795698
1828,2004-08-01,Campbell River,PM10,13.517520215633423
1863,2004-09-01,Campbell River,PM10,12.256944444444445
1898,2004-10-01,Campbell River,PM10,11.720430107526882
1933,2004-11-01,Campbell River,PM10,9.882845188284518
1968,2004-12-01,Campbell River,PM10,8.338006230529595
2003,2005-01-01,Campbell River,PM10,10.739247311827956
2038,2005-02-01,Campbell River,PM10,15.122938530734633
2074,2005-03-01,Campbell River,PM10,11.439516129032258
2111,2005-04-01,Campbell River,PM10,10.86509040333797
2148,2005-05-01,Campbell River,PM10,11.953929539295393
2183,2005-06-01,Campbell River,PM10,11.091794158553547
2220,2005-07-01,Campbell River,PM10,15.133064516129032
2257,2005-08-01,Campbell River,PM10,14.590847913862719
2294,2005-09-01,Campbell River,PM10,10.751396648044693
2331,2005-10-01,Campbell River,PM10,12.135935397039031
2368,2005-11-01,Campbell River,PM10,9.315716272600834
2404,2005-12-01,Campbell River,PM10,10.818059299191376
2440,2006-01-01,Campbell River,PM10,8.84005376344086
2476,2006-02-01,Campbell River,PM10,10.846268656716418
2512,2006-03-01,Campbell River,PM10,8.973118279569892
2548,2006-04-01,Campbell River,PM10,10.027855153203342
2584,2006-05-01,Campbell River,PM10,14.669354838709678
2620,2006-06-01,Campbell River,PM10,13.724475524475524
2656,2006-07-01,Campbell River,PM10,15.11021505376344
2692,2006-08-01,Campbell River,PM10,15.152086137281293
2727,2006-09-01,Campbell River,PM10,12.505571030640668
2763,2006-10-01,Campbell River,PM10,12.178137651821862
6841,2006-10-01,Campbell River,PM25,4.912162162162162
2799,2006-11-01,Campbell River,PM10,11.211484593837534
6867,2006-11-01,Campbell River,PM25,4.949579831932773
2834,2006-12-01,Campbell River,PM10,9.398216939078752
6893,2006-12-01,Campbell River,PM25,3.702156334231806
2868,2007-01-01,Campbell River,PM10,11.174324324324324
6919,2007-01-01,Campbell River,PM25,4.97165991902834
2904,2007-02-01,Campbell River,PM10,8.076119402985075
6945,2007-02-01,Campbell River,PM25,2.649310872894334
2940,2007-03-01,Campbell River,PM10,10.236559139784946
6971,2007-03-01,Campbell River,PM25,2.586021505376344
2976,2007-04-01,Campbell River,PM10,9.945224719101123
6997,2007-04-01,Campbell River,PM25,3.584507042253521
3013,2007-05-01,Campbell River,PM10,14.919354838709678
